	CONNECTION_ENODEBID	CONNECTION_MOBILECHANNEL	CONNECTION_BAND	LOCATION_ALTITUDE	LOCATION_HORIZONTALACCURACY	LOCATION_VERTICALACCURACY	LOCATION_AVAILABILITY	QOS_DOWNLOADTHROUGHPUTTIMETOFIRSTBYTE	QOS_DOWNLOADTHROUGHPUTTESTSIZE	QOS_LATENCYMIN	QOS_LATENCYAVERAGE	QOS_JITTERMIN	QOS_JITTERAVERAGE	QOS_PACKETLOSSDISCARDPERCENTAGE	QOS_PACKETLOSSLOSTPERCENTAGE	QOS_ICMPLATENCYMIN	QOS_LINKDOWNSTREAMBANDWIDTH	QOS_LINKUPSTREAMBANDWIDTH	QOS_SIGNALLEVEL	QOS_ASU	QOS_DELTATRANSMITTEDBYTES	QOS_DELTARECEIVEDBYTES	QOS_DELTATRANSCEIVEDBYTES	QOS_RSSNR	QOS_TA	LOCATION_HORIZONTALACCURACYASSESSMENT	QOS_UPLOADTHROUGHPUTDNSLOOKUP	QOS_UPLOADTHROUGHPUTTIMETOFIRSTACCESS	QOS_DOWNLOADTHROUGHPUTDNSLOOKUP	QOS_DOWNLOADTHROUGHPUTTIMETOFIRSTACCESS	QOS_SERVERRESPONSEDNSLOOKUP	QOS_ICMPLATENCYAVERAGE	QOS_ICMPPACKETLOSSLOSTPERCENTAGE	QOS_ICMPTESTCONFIGPACKETDELAY	QOS_ICMPTESTCONFIGPACKETSIZE	QOS_ICMPTESTCONFIGSENTPACKETS	QOS_ICMPTESTCONFIGTTL	QOS_ICMPTESTCONFIGBYTESSENT	QOS_ICMPTESTCONFIGARGUMENTS	QOS_ICMPTRACEROUTETESTCONFIGPACKETDELAY	QOS_ICMPTRACEROUTETESTCONFIGMAXHOPCOUNT	QOS_ICMPTRACEROUTETESTSENTPACKETS	QOS_VISIBLECELLTOWERS	QOS_CELLBANDWIDTHS	Operador	LAT	LON	Potencia	Calidad	hora	Hora_etiq	bytes_tras	bytres_rec	bytes_tot	tiempo_conec	vel_subida	vel_bajada	Clasif_Vel_baj	CONNECTION_CATEGORY	MES
1220	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.9000244140625	19.472999572753906	1.1722222566604614	AVAILABLE	240	2097152	32.340711	37.963089	0.000308	2.34554	0.0	0.0	10.9205	34631	7402	4	59	1150590	2367236	3517826	14	1	6693.633969285217	44	176	41	165	53	18.35	0.0	200	32	10	9	60		200	30	3	1	15000, 20000	B	-34.17503356933594	-70.69084167480469	-81	-11	9	9_10	1150590	2367236	3517826	1029	12397.990564301135	43684.979590517985	1	4G	2022-02-01
1221	524584.0	3300	2600 MHz (Band 7)	569.4000244140625	39.32899856567383	100.0	AVAILABLE	231	5242880	37.565134	42.558304	0.008906	2.389052	0.0	0.0	11.471	102400	51200	2	33	1097433	5446726	6544159	3	5	134.77022882502612	121	237	32	148	70	21.8595	0.0	200	32	10	10	60		200	30	3	3		A	-34.17228698730469	-70.68122863769531	-107	-13	5	5_6	1097433	5446726	6544159	122	12187.444995020223	67046.0907654422	1	4G	2022-08-01
1222	3715.0	2900	2600 MHz (Band 7)	567.0	41.0	2.368825674057007	AVAILABLE	208	2097152	36.7325	41.576937	0.005231	2.839368	0.0	0.0	74.3465	30000	15000	4	48	1340131	2439944	3780075	14	0	0.0	39	244	45	146	116	76.629	0.0	200	32	10	19	60		200	30	3	2	20000	D	-34.17640686035156	-70.69770812988281	-92	-15	17	17_18	1340131	2439944	3780075	11369	15667.034422745866	26615.036895342826	1	4G	2022-06-01
1223	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.5	17.12299919128418	1.4414725303649902	AVAILABLE	283	5242880	34.236384	37.781848	0.022058	1.983292	0.0	0.0	7.8075	30000	15000	4	42	1294117	5543439	6837556	13	4	1484.1758622462569	35	157	36	204	44	12.2675	0.0	200	32	10	8	60		200	30	3	1		B	-34.17228698730469	-70.69084167480469	-98	-6	6	6_7	1294117	5543439	6837556	495	11208.208726941848	53018.00611286787	1	4G	2023-02-01
1224	3715.0	9610	700 MHz APT (Band 28)	571.6000366210938	7.300000190734863	13.699333190917969	UNKNOWN	198	2097152	36.412465	39.087655	0.082885	2.200059	0.0	0.0	57.1925	30000	15000	4	54	1271011	2723741	3994752	12	6	1004.9122646216625	316	732	39	135	41	63.178	0.0	200	32	10	17	60		200	30	3	1	10000	D	-34.18052673339844	-70.69770812988281	-86	-12	22	22_23	1271011	2723741	3994752	480	9739.19129254426	25152.90161601182	1	4G	2022-04-01
1225	16789.0	2300	1700 MHz AWS-1 (Band 4)	575.0	17.0	1.3333333730697632	AVAILABLE	246	2097152	33.358865	40.79748	0.033731	3.714662	0.0	0.0	14.415	30000	15000	3	38	1151747	2269619	3421366	7	4	0.0396873506893548	51	209	46	171	51	21.831	0.0	200	32	10	13	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-102	-16	21	21_22	1151747	2269619	3421366	605	18769.387861239455	14589.570084087121	1	4G	2022-01-01
1226	524584.0	3300	2600 MHz (Band 7)	573.2000122070312	20.0	1.1900595426559448	AVAILABLE	296	2097152	33.426196	39.972489	0.025538	2.100231	0.0	0.0	8.3965	102400	51200	2	31	1160010	2235528	3395538	5	11	0.0002511477769271871	49	311	31	204	42	18.0055	0.0	200	32	10	16	60		200	30	3	1	10000	A	-34.17366027832031	-70.68260192871094	-109	-11	11	11_12	1160010	2235528	3395538	1852	11625.022252538656	8872.378889098067	0	4G	2022-04-01
1227	12994.0	3100	2600 MHz (Band 7)	561.0999755859375	11.545000076293945	13.0	AVAILABLE	776	5242880	35.83673	83.190405	0.016346	26.736114	0.0	0.0	13.3035	30000	15000	3	43	1595910	5542951	7138861	7	0	0.0	56	935	51	229	68	58.9215	0.0	200	32	10	13	60		200	30	3	1		C	-34.16954040527344	-70.69358825683594	-97	-11	21	21_22	1595910	5542951	7138861	2795	2878.4051046319523	2500.921271330062	0	4G	2022-04-01
1228	12994.0	1125	1900 MHz (Band 2)	508.0	3.0	2.691324234008789	UNKNOWN	161	2097152	36.166722	45.234794	0.014531	4.686523	0.0	0.0	9.4775	30000	15000	4	55	1246542	5211978	6458520	6	4	5750.982045878826	93	222	30	105	475	12.4465	0.0	200	32	10	103	60		200	30	3	2		C	-34.15992736816406	-70.75950622558594	-85	-15	18	18_19	1246542	5211978	6458520	107	6449.792787175816	5362.64317340277	0	4G	2022-01-01
1229	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.9000244140625	30.0	1.3333333730697632	UNKNOWN	219	2097152	31.927923	38.408448	0.090057	3.49537	0.0	0.0	10.503	31498	15000	4	54	1155827	2310926	3466753	11	1	4869.940199185246	36	162	43	143	36	15.2095	0.0	200	32	10	13	60		200	30	3	2	15000, 20000	B	-34.17503356933594	-70.69084167480469	-86	-12	12	12_13	1155827	2310926	3466753	2878	12646.415602420553	42429.105480896695	1	4G	2022-02-01
1230	524584.0	9360	700 MHz APT (Band 28)	569.4000244140625	20.0	1.417931318283081	AVAILABLE	303	2097152	34.979092	38.623114	0.031537	2.985837	0.0	0.0	22.2915	102400	51200	2	31	1332025	2661656	3993681	2	6	0.005589158875787826	23	227	26	172	27	25.1635	0.0	200	32	10	246	60		200	30	3	4		A	-34.17228698730469	-70.68122863769531	-109	-14	22	22_23	1332025	2661656	3993681	68	7466.730156273308	6743.251344902977	0	4G	2022-07-01
1231	12994.0	1125	1900 MHz (Band 2)	567.6528761616557	20.0	3.0	AVAILABLE	276	2097152	33.863788	40.432942	0.006173	3.655757	0.0	0.0	9.0475	30000	15000	4	46	1294965	4357732	5652697	4	11	4747.338850706088	44	152	30	170	88	12.8485	0.0	200	32	10	18	60		200	30	3	3	15000, 20000	C	-34.17640686035156	-70.69770812988281	-94	-11	14	14_15	1294965	4357732	5652697	544	21861.67358416054	27085.689469991394	1	4G	2022-01-01
1232	12994.0	3100	2600 MHz (Band 7)	566.5	56.099998474121094	10.633285522460938	AVAILABLE	336	2097152	37.388807	50.788267	5.464231	10.302833	0.0	0.0	17.774	19325	7581	4	58	1148933	2230255	3379188	21	7	0.0	77	308	58	225	240	29.204	0.0	200	32	10	18	60		200	30	3	1	15000, 15000, 20000	C	-34.17228698730469	-70.69084167480469	-82	-8	13	13_14	1148933	2230255	3379188	189	10544.51550193244	2979.7399509346346	0	4G	2022-03-01
1233	3715.0	9610	700 MHz APT (Band 28)	564.1000366210938	42.882999420166016	3.3430581092834473	AVAILABLE	469	2097152	38.636192	62.221428	0.045769	10.010126	0.0	0.0	9.66	30000	15000	2	31	1573406	3546958	5120364	0	14	0.010025386952783363	41	529	148	367	233	15.949	0.0	200	32	10	8	60		200	30	3	3	10000, 20000	D	-34.16954040527344	-70.69084167480469	-109	-17	11	11_12	1573406	3546958	5120364	482	1803.2315898846769	8704.94649762168	0	4G	2022-11-01
1234	16789.0	2300	1700 MHz AWS-1 (Band 4)	502.0	27.0	100.0	UNKNOWN	245	2097152	33.73475	39.93662	0.02402	2.770277	18.0	0.0	11.4905	30000	15000	3	36	1182908	2274516	3457424	14	4	134.77022882502612	105	233	27	156	62	18.425	0.0	200	32	10	9	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-104	-7	5	5_6	1182908	2274516	3457424	9	35564.54994642126	30536.595105810906	1	4G	2022-04-01
1235	524584.0	3300	2600 MHz (Band 7)	573.0	68.4000015258789	10.400625228881836	AVAILABLE	260	2097152	32.455503	40.396954	0.021577	2.879255	0.0	0.0	8.299	102400	51200	1	26	1156559	2269165	3425724	-2	9	4869.940199185246	42	130	40	173	36	15.6235	0.0	200	32	10	5	60		200	30	3	2	10000	A	-34.17366027832031	-70.68260192871094	-114	-16	12	12_13	1156559	2269165	3425724	3498	8925.507936989789	15293.093385257256	1	4G	2022-04-01
1236	12994.0	3100	2600 MHz (Band 7)	561.2999877929688	15.505000114440918	11.60003662109375	AVAILABLE	396	2097152	36.693692	42.067716	0.031	2.111072	0.0	0.0	29.106	30000	15000	3	44	1538851	2237661	3776512	11	0	0.0	45	245	32	237	41	32.565	0.0	200	32	10	239	60		200	30	3	1		C	-34.16954040527344	-70.69358825683594	-96	-10	22	22_23	1538851	2237661	3776512	18	7159.9795291751025	2771.143282016321	0	4G	2022-03-01
1237	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.9000244140625	72.9000015258789	1.3333333730697632	AVAILABLE	233	5242880	32.087711	36.935989	0.023096	2.684326	0.0	0.0	10.92	30000	15000	4	52	1183740	5952605	7136345	11	1	0.948022486906707	85	240	46	163	42	15.6265	0.0	200	32	10	10	60		200	30	3	1	15000	B	-34.17503356933594	-70.69084167480469	-88	-7	9	9_10	1183740	5952605	7136345	605	6342.471481956463	65182.39969786816	1	4G	2022-01-01
1238	524584.0	1000	1900 MHz (Band 2)	570.1000366210938	45.422000885009766	2.9337708950042725	AVAILABLE	197	2097152	34.935212	39.74579	0.01724	2.024132	0.0	0.0	12.8025	102400	51200	4	44	1275068	6082182	7357250	16	5	4.283451751433229	35	160	29	140	34	29.3065	0.0	200	32	10	12	60		200	30	3	3		A	-34.17228698730469	-70.68122863769531	-96	-16	11	11_12	1275068	6082182	7357250	747	8374.786933266498	48489.56273949706	1	4G	2023-05-01
1239	12994.0	1125	1900 MHz (Band 2)	564.800048828125	7.946000099182129	23.6275634765625	AVAILABLE	468	5242880	39.066328	56.812527	0.523464	11.067466	0.0	0.0	17.591	26695	4722	4	54	1349646	5918676	7268322	-1	4	0.0	145	536	57	236	2	31.9195	0.0	200	32	10	17	60		200	30	3	4		C	-34.17640686035156	-70.69770812988281	-86	-13	15	15_16	1349646	5918676	7268322	376	10510.367061588724	9574.080736460215	0	4G	2022-10-01
1240	16789.0	2300	1700 MHz AWS-1 (Band 4)	567.800048828125	13.678000450134277	1.0	AVAILABLE	277	2097152	34.578961	42.516895	0.010038	4.061561	6.0	0.0	18.1575	30000	15000	4	57	1347263	2399648	3746911	1	3	0.0	136	312	57	196	64	21.551	0.0	200	32	10	118	60		200	30	3	1		B	-34.17228698730469	-70.69084167480469	-83	-11	19	19_20	1347263	2399648	3746911	436	4534.346985366363	21965.59313744826	1	4G	2023-03-01
1241	524584.0	1000	1900 MHz (Band 2)	563.9000244140625	12.711000442504883	1.0	AVAILABLE	195	5242880	36.513692	42.098641	0.013769	4.912778	0.0	0.0	12.7015	30000	15000	4	47	1225774	5535997	6761771	11	0	0.0	46	164	33	129	38	20.113	0.0	200	32	10	15	60		200	30	3	1	10000	A	-34.16954040527344	-70.69084167480469	-93	-10	19	19_20	1225774	5535997	6761771	120	11381.21859074846	14457.349913871134	1	4G	2022-12-01
1242	12994.0	3100	2600 MHz (Band 7)	574.4000244140625	14.076000213623047	1.3333333730697632	AVAILABLE	1562	5242880	35.858196	38.777942	0.006654	1.552079	0.0	0.0	11.8685	102400	51200	3	44	1258079	6087670	7345749	10	4	5276.269888140474	33	1299	29	1496	54	19.1835	0.0	200	32	10	18	60		200	30	3	1	20000	C	-34.17778015136719	-70.68946838378906	-104	-10	17	17_18	1258079	6087670	7345749	1083	12550.622223022492	30664.18643313878	1	4G	2022-02-01
1243	524584.0	9360	700 MHz APT (Band 28)	572.9000244140625	14.635000228881836	1.1919538974761963	AVAILABLE	187	2097152	33.461273	35.54699	0.031616	1.329533	0.0	0.0	8.407	102400	51200	3	37	1182322	2458494	3640816	6	9	1484.1758622462569	32	119	24	146	31	9.105	0.0	200	32	10	11	60		200	30	3	2	10000, 20000	A	-34.17366027832031	-70.68260192871094	-103	-9	6	6_7	1182322	2458494	3640816	166	12808.592088541645	31779.897083602416	1	4G	2022-04-01
1244	16789.0	2300	1700 MHz AWS-1 (Band 4)	564.1000366210938	45.5629997253418	2.0636444091796875	AVAILABLE	333	2097152	32.821961	45.288313	0.020731	6.839436	0.0	0.0	13.783	30000	15000	4	64	1191016	2303774	3494790	6	0	5276.269888140474	647	1141	41	173	36	24.676	0.0	200	32	10	8	60		200	30	3	1		B	-34.16954040527344	-70.69358825683594	-76	-11	17	17_18	1191016	2303774	3494790	239	9064.430360502805	6287.868883434965	0	4G	2022-03-01
1245	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.9000244140625	21.128000259399414	1.5971652269363403	AVAILABLE	240	2097152	35.279038	41.577814	0.016135	2.470287	0.0	0.0	8.006	24807	11148	4	54	1378016	8161952	9539968	0	1	5632.508913829863	48	193	56	194	148	17.056	0.0	200	32	10	8	60		200	30	3	3	15000, 20000	B	-34.17503356933594	-70.69084167480469	-86	-13	23	23_24	1378016	8161952	9539968	5290	9619.91738729843	22617.01826144043	1	4G	2022-12-01
1246	524584.0	3300	2600 MHz (Band 7)	569.300048828125	45.599998474121094	6.656400203704834	AVAILABLE	256	2097152	52.441646	57.416454	0.037787	2.310498	0.0	0.0	12.254	102400	51200	3	38	1087277	2206118	3293395	4	6	0.0004458903892954302	36	182	44	192	35	19.725	0.0	200	32	10	7	60		200	30	3	2		A	-34.17228698730469	-70.68122863769531	-102	-16	11	11_12	1087277	2206118	3293395	1661	9883.885704110819	10135.008951116544	1	4G	2022-05-01
1247	3715.0	2900	2600 MHz (Band 7)	567.800048828125	20.0	1.0	AVAILABLE	271	5242880	37.628828	41.717886	0.08487	3.170766	0.0	0.0	10.894	30000	15000	4	50	1266665	5639592	6906257	1	3	4717.560986729383	41	137	37	153	55	12.1135	0.0	200	32	10	8	60		200	30	3	1		D	-34.17640686035156	-70.69770812988281	-90	-14	15	15_16	1266665	5639592	6906257	1819	3834.0661919523236	37776.55786514228	1	4G	2023-03-01
1248	16789.0	66786	1700 MHz Extended AWS (Band 66)	568.5	26.35300064086914	1.9133695363998413	AVAILABLE	438	5242880	39.650596	50.225893	0.025904	2.848214	6.0	0.0	15.017	30000	15000	4	57	1328221	5519321	6847542	16	4	4.246154251653274	66	179	41	366	66	25.0055	0.0	200	32	10	8	60		200	30	3	1		B	-34.17228698730469	-70.69084167480469	-83	-10	17	17_18	1328221	5519321	6847542	12	2913.3922880689734	31554.52051202018	1	4G	2023-02-01
1249	12994.0	3100	2600 MHz (Band 7)	560.0	72.0	1.3333333730697632	UNKNOWN	236	5242880	35.897582	40.856832	0.029349	2.711921	0.0	0.0	15.187	102400	51200	3	40	1180554	5516923	6697477	1	6	4717.560986729383	43	405	45	150	166	20.0505	0.0	200	32	10	103	60		200	30	3	8		C	-34.16954040527344	-70.70182800292969	-98	-12	15	15_16	1180554	5516923	6697477	17	2106.0841552036663	8189.245830678831	0	4G	2022-02-01
1250	16789.0	2300	1700 MHz AWS-1 (Band 4)	575.0	15.0	1.3333333730697632	UNKNOWN	622	5242880	31.487807	38.102275	0.010327	2.60767	0.0	0.0	15.2205	30000	15000	3	38	1175656	5537906	6713562	13	4	0.020093314535008115	88	649	35	577	31	20.4755	0.0	200	32	10	14	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-102	-10	4	4_5	1175656	5537906	6713562	26384	6566.418961043578	16165.069138938941	1	4G	2022-01-01
1251	524584.0	1000	1900 MHz (Band 2)	572.7000122070312	14.994000434875488	1.2569786310195923	AVAILABLE	175	5242880	34.148461	36.42819	0.001461	1.433945	0.0	0.0	7.719	5995	2776	3	39	1179559	5545072	6724631	2	10	7147.794467187199	26	146	28	122	27	9.925	0.0	200	32	10	1	60		200	30	3	2		A	-34.17366027832031	-70.68260192871094	-101	-15	8	8_9	1179559	5545072	6724631	155	13400.706072246317	16418.7632389686	1	4G	2022-09-01
1252	12994.0	3100	2600 MHz (Band 7)	562.199951171875	11.520000457763672	8.0	AVAILABLE	240	2097152	37.301923	43.542254	0.009347	3.370233	0.0	0.0	16.094	30000	15000	4	42	1511357	2307637	3818994	18	0	0.0	50	350	52	165	86	20.236	0.0	200	32	10	14	60		200	30	3	1		C	-34.16954040527344	-70.69358825683594	-98	-10	14	14_15	1511357	2307637	3818994	15	5113.192451476231	6889.290373979241	0	4G	2022-05-01
1253	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.6000366210938	45.599998474121094	4.43103551864624	AVAILABLE	190	2097152	34.079385	44.903542	0.041808	3.860687	3.0	0.0	9.3845	26711	11381	4	46	1335958	5100540	6436498	8	1	0.0	84	183	38	138	54	15.8415	0.0	200	32	10	8	60		200	30	3	3	15000	B	-34.17503356933594	-70.69084167480469	-94	-11	9	9_10	1335958	5100540	6436498	50	21509.914131170925	30580.454458251053	1	4G	2022-08-01
1254	524584.0	3300	2600 MHz (Band 7)	569.7000122070312	27.524999618530273	1.5645755529403687	AVAILABLE	605	2097152	37.482087	48.534795	0.021511	8.191396	0.0	0.0	9.5585	102400	51200	2	43	1156451	2268303	3424754	2	5	0.0	57	331	34	275	45	31.1975	0.0	200	32	10	8	60		200	30	3	3		A	-34.17228698730469	-70.68122863769531	-97	-15	20	20_21	1156451	2268303	3424754	2967	6489.982761390121	5495.405655376322	0	4G	2022-12-01
1255	524584.0	1000	1900 MHz (Band 2)	567.1000366210938	72.80599975585938	2.3924760818481445	AVAILABLE	323	2097152	34.77723	37.56423	0.002462	2.04196	0.0	0.0	7.965	5894	15000	4	44	1157674	2461253	3618927	3	0	0.0	55	154	30	122	25	9.928	0.0	200	32	10	248	60		200	30	3	7		A	-34.17640686035156	-70.69770812988281	-96	-11	18	18_19	1157674	2461253	3618927	30	25730.99089590851	7543.785292985527	0	4G	2023-02-01
1256	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.5	13.170000076293945	1.0	AVAILABLE	260	2097152	35.894692	39.855608	0.028212	2.050901	0.0	0.0	7.7915	30000	15000	4	48	1184105	2215324	3399429	17	3	0.0	30	133	30	180	31	12.019	0.0	200	32	10	249	60		200	30	3	1		B	-34.17228698730469	-70.69084167480469	-92	-7	19	19_20	1184105	2215324	3399429	26	3349.744314445744	34204.759308383065	1	4G	2023-02-01
1257	16789.0	2300	1700 MHz AWS-1 (Band 4)	574.0	25.0	1.3333333730697632	UNKNOWN	490	2097152	33.58648	40.946622	0.037788	4.020791	0.0	0.0	34.5065	30000	15000	4	42	1172489	2260990	3433479	9	4	0.010732510106875768	28	181	32	383	26	39.6865	0.0	200	32	10	17	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-98	-11	13	13_14	1172489	2260990	3433479	600	18929.018682778507	13498.929795300473	1	4G	2022-03-01
1258	524584.0	3300	2600 MHz (Band 7)	573.2000122070312	20.0	1.0	AVAILABLE	462	2097152	36.728734	45.954588	0.253384	6.73444	0.0	0.0	13.203	102400	51200	2	31	1195405	2600480	3795885	2	9	6094.458485418295	75	298	63	238	55	18.7705	0.0	200	32	10	10	60		200	30	3	1	20000	A	-34.17366027832031	-70.68260192871094	-109	-12	19	19_20	1195405	2600480	3795885	3659	10299.768130098459	8366.91231514974	0	4G	2022-04-01
1259	16789.0	66961	1700 MHz Extended AWS (Band 66)	567.800048828125	5.236000061035156	4.027188301086426	AVAILABLE	235	5242880	33.008724	35.47282	0.005365	1.594872	0.0	0.0	7.4725	5831	5831	3	36	1202382	5489819	6692201	0	6	0.0	26	117	30	180	36	9.702	0.0	200	32	10	13	60		200	30	3	7		B	-34.17503356933594	-70.70182800292969	-104	-15	6	6_7	1202382	5489819	6692201	61	9753.190933032673	40332.387301136274	1	4G	2023-03-01
1260	12994.0	3100	2600 MHz (Band 7)	568.2000122070312	46.130001068115234	1.0	AVAILABLE	360	2097152	35.197596	39.387099	0.020193	3.945472	0.0	0.0	8.646	3563	15000	4	59	1172632	2261385	3434017	11	0	0.0	79	207	26	208	35	50.6135	0.0	200	32	10	114	60		200	30	3	1		C	-34.17503356933594	-70.69084167480469	-81	-9	15	15_16	1172632	2261385	3434017	1548	8979.878198130238	10084.342060601319	1	4G	2022-08-01
1261	524584.0	1000	1900 MHz (Band 2)	569.4000244140625	42.5	4.145854473114014	AVAILABLE	164	2097152	34.045498	36.647585	0.028177	1.985158	0.0	0.0	7.256	102400	51200	4	42	1356191	6425501	7781692	20	5	1484.1758622462569	82	179	24	107	25	10.124	0.0	200	32	10	12	60		200	30	3	2		A	-34.17228698730469	-70.68122863769531	-98	-9	6	6_7	1356191	6425501	7781692	196	11872.767728498777	62630.956567293346	1	4G	2022-07-01
1262	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.300048828125	21.753999710083008	1.3333333730697632	AVAILABLE	154	5242880	31.846019	35.613214	0.066826	3.021992	0.0	0.0	7.039	30000	15000	2	30	1196977	5869011	7065988	1	0	134.77022882502612	88	184	30	108	22	10.0345	0.0	200	32	10	245	60		200	30	3	2		B	-34.17640686035156	-70.69770812988281	-110	-9	5	5_6	1196977	5869011	7065988	9	9781.83170814734	25983.20546786704	1	4G	2022-02-01
1263	16789.0	66961	1700 MHz Extended AWS (Band 66)	568.5	20.738000869750977	1.920115351676941	AVAILABLE	332	2097152	36.167269	40.236365	0.006692	2.499248	0.0	0.0	8.0635	30000	15000	4	49	1188040	2302168	3490208	22	3	0.0003742843955238602	95	200	29	287	46	11.0335	0.0	200	32	10	58	60		200	30	3	1		B	-34.17228698730469	-70.69084167480469	-91	-7	7	7_8	1188040	2302168	3490208	11	11646.523449866663	43180.46655361788	1	4G	2023-02-01
1264	16789.0	2300	1700 MHz AWS-1 (Band 4)	574.0	16.0	1.3333333730697632	UNKNOWN	564	5242880	32.395519	39.257831	0.030116	3.784849	0.0	0.0	25.946	30000	15000	3	36	1188066	5485917	6673983	10	4	0.22124857482484978	102	318	43	433	60	34.1625	0.0	200	32	10	13	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-104	-12	20	20_21	1188066	5485917	6673983	13	18195.970515988596	14944.806709015666	1	4G	2022-02-01
1265	524584.0	3300	2600 MHz (Band 7)	573.0	14.708999633789062	1.6636378765106201	AVAILABLE	244	2097152	34.64635	40.080146	0.009345	2.165054	0.0	0.0	11.7535	102400	51200	1	40	1393216	3615736	5008952	0	9	5610.2798356602325	30	151	39	181	32	16.179	0.0	200	32	10	10	60		200	30	3	1	10000, 20000	A	-34.17366027832031	-70.68260192871094	-100	-15	10	10_11	1393216	3615736	5008952	1693	17082.925872863947	13117.442329166492	1	4G	2022-07-01
1266	524584.0	3300	2600 MHz (Band 7)	566.2000122070312	13.199000358581543	3.5153000354766846	AVAILABLE	290	2097152	35.794999	43.288944	0.002553	4.762095	0.0	0.0	16.6805	30000	15000	2	29	1257422	2296874	3554296	5	6	0.0	77	236	53	196	4	26.8005	0.0	200	32	10	245	60		200	30	3	5		A	-34.17503356933594	-70.70182800292969	-111	-13	10	10_11	1257422	2296874	3554296	128	2582.7173917069545	13616.864938433726	1	4G	2022-01-01
1267	16789.0	66961	1700 MHz Extended AWS (Band 66)	569.0	22.868999481201172	1.546800971031189	AVAILABLE	426	5242880	35.502903	44.981847	0.011962	4.929261	0.0	0.0	12.75	24849	11381	4	49	1316938	8120215	9437153	3	1	5750.982045878826	213	553	42	247	103	19.3745	0.0	200	32	10	9	60		200	30	3	2	15000	B	-34.17503356933594	-70.69084167480469	-91	-14	18	18_19	1316938	8120215	9437153	1548	12703.755682436635	5623.505077247301	0	4G	2022-10-01
1268	524584.0	3300	2600 MHz (Band 7)	569.4000244140625	24.899999618530273	3.309812068939209	AVAILABLE	602	2097152	38.798936	47.128954	0.108282	7.541256	0.0	0.0	26.507	102400	51200	2	29	1230131	2413700	3643831	1	5	0.03176834162446945	119	403	66	371	35	32.4475	0.0	200	32	10	6	60		200	30	3	2		A	-34.17228698730469	-70.68122863769531	-111	-17	20	20_21	1230131	2413700	3643831	149	12824.095709282661	12747.54511859713	1	4G	2022-07-01
1269	3715.0	2900	2600 MHz (Band 7)	567.0	28.0	1.0	AVAILABLE	630	2097152	37.223461	41.761685	0.033346	3.050921	0.0	0.0	59.35	30000	15000	3	38	2127671	32253158	34380829	1	0	149.91471861804507	32	329	30	349	31	60.698	0.0	200	32	10	15	60		200	30	3	2	20000	D	-34.17640686035156	-70.69770812988281	-102	-16	14	14_15	2127671	32253158	34380829	17316	10131.184457836089	5905.0485085952605	0	4G	2022-06-01
1270	16789.0	66961	1700 MHz Extended AWS (Band 66)	567.800048828125	19.615999221801758	1.0	AVAILABLE	259	2097152	36.261019	41.667163	0.010058	1.679361	0.0	0.0	8.414	30000	15000	4	46	1219648	2251051	3470699	2	4	1484.1758622462569	32	126	36	226	48	15.1955	0.0	200	32	10	249	60		200	30	3	1		B	-34.17228698730469	-70.69084167480469	-94	-10	6	6_7	1219648	2251051	3470699	64	3554.5186698428015	43114.729029356706	1	4G	2023-03-01
1271	16789.0	2300	1700 MHz AWS-1 (Band 4)	286.0	45.0	100.0	UNKNOWN	342	2097152	32.511115	39.386605	0.009731	3.518696	0.0	0.0	12.1415	30000	15000	3	39	1158634	2234588	3393222	10	4	1.4277295396744083	47	189	42	229	49	20.134	0.0	200	32	10	9	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-101	-13	20	20_21	1158634	2234588	3393222	2630	10914.285834018885	53011.17566262516	1	4G	2022-03-01
1272	524584.0	3300	2600 MHz (Band 7)	573.2000122070312	20.0	1.5890610218048096	AVAILABLE	257	2097152	35.851773	46.473878	0.079116	7.929343	0.0	0.0	8.382	102400	51200	2	35	1159908	2284376	3444284	3	9	813.8598553120405	25	305	25	151	42	26.388	0.0	200	32	10	3	60		200	30	3	1	10000, 20000	A	-34.17366027832031	-70.68260192871094	-105	-15	21	21_22	1159908	2284376	3444284	479	7802.333518797877	6735.241294524952	0	4G	2022-05-01
1273	524584.0	9360	700 MHz APT (Band 28)	567.7000122070312	800.0	1.0	AVAILABLE	230	2097152	34.551923	39.4748	0.004846	3.282591	0.0	0.0	6.7575	13423	8380	4	54	1162007	2268685	3430692	13	10	0.0	32	142	35	141	32	10.6585	0.0	200	32	10	116	60		200	30	3	5		A	-34.17503356933594	-70.70182800292969	-86	-5	11	11_12	1162007	2268685	3430692	21	12897.161484654818	7385.451066878626	0	4G	2022-12-01
